SCO_id,CRISPRi_positions,GeneID,Entry.x,Reviewed.x,Entry Name.x,Protein names.x,Gene_Names_Original.x,Length.x,Gene Names (synonym).x,Entry.y,Reviewed.y,Entry Name.y,Protein names.y,Gene_Names_Original.y,Length.y,Gene Names (synonym).y,KEGG_ID,GO_Terms,GO_Count,Metabolic_Pathways,Pathway_Count,Regulating_TFs,TF_Count,Is_TF,Regulates_Genes,Target_Count,Has_UniProt,Has_KEGG,Has_GO,Has_Pathway,Has_TF_Regulation,Annotation_Score,In_Carbon_Metabolism,In_Amino_Acid_Metabolism,In_Secondary_Metabolism,In_Actinorhodin,In_Prodigiosin,In_Calcium_Dependent_Antibiotic,In_Coelimycin_P1,In_Methylenomycin,In_Desferrioxamine,Functional_Class
SCO6043,,SCO6043,O69831,unreviewed,O69831_STRCO,Secreted protease,SCO6043 SC1B5.03c,543.0,,O69831,unreviewed,O69831_STRCO,Secreted protease,SCO6043 SC1B5.03c,543.0,,sco:SCO6043,,0,,0,"SCO1289,SCO3144",2,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO6044,,SCO6044,O69832,unreviewed,O69832_STRCO,Integral membrane protein,SCO6044 SC1B5.04c,265.0,,O69832,unreviewed,O69832_STRCO,Integral membrane protein,SCO6044 SC1B5.04c,265.0,,sco:SCO6044,,0,,0,,0,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO6045,,SCO6045,O69833,reviewed,Y6045_STRCO,UPF0276 protein SCO6045,SCO6045 SC1B5.05c,438.0,,O69833,reviewed,Y6045_STRCO,UPF0276 protein SCO6045,SCO6045 SC1B5.05c,438.0,,sco:SCO6045,,0,,0,,0,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO6046,,SCO6046,O69834,unreviewed,O69834_STRCO,peptidyl-tRNA hydrolase (EC 3.1.1.29),SCO6046 SC1B5.06c,249.0,,O69834,unreviewed,O69834_STRCO,peptidyl-tRNA hydrolase (EC 3.1.1.29),SCO6046 SC1B5.06c,249.0,,sco:SCO6046,GO:0004045,1,,0,,0,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO6047,,SCO6047,O69835,unreviewed,O69835_STRCO,ABC-transporter ATP-binding protein,SCO6047 SC1B5.07,284.0,,O69835,unreviewed,O69835_STRCO,ABC-transporter ATP-binding protein,SCO6047 SC1B5.07,284.0,,sco:SCO6047,GO:0005524;GO:0016887,2,,0,SCO5082,1,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO6048,,SCO6048,O69836,unreviewed,O69836_STRCO,Integral membrane protein,SCO6048 SC1B5.08,224.0,,O69836,unreviewed,O69836_STRCO,Integral membrane protein,SCO6048 SC1B5.08,224.0,,sco:SCO6048,,0,,0,SCO4215,1,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO6049,,SCO6049,O69837,unreviewed,O69837_STRCO,Uncharacterized protein,SCO6049 SC1B5.09c,76.0,,O69837,unreviewed,O69837_STRCO,Uncharacterized protein,SCO6049 SC1B5.09c,76.0,,sco:SCO6049,,0,,0,"SCO1289,SCO3201,SCO4215",3,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO6050,,SCO6050,O69838,unreviewed,O69838_STRCO,Lipoprotein,SCO6050 SC1B5.10c,289.0,,O69838,unreviewed,O69838_STRCO,Lipoprotein,SCO6050 SC1B5.10c,289.0,,sco:SCO6050,GO:0016810;GO:0005975,2,,0,"SCO1289,SCO3201,SCO4450",3,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO6051,,SCO6051,O69839,unreviewed,O69839_STRCO,Iron-sulfur binding oxidoreductase,SCO6051 SC1B5.11c,513.0,,O69839,unreviewed,O69839_STRCO,Iron-sulfur binding oxidoreductase,SCO6051 SC1B5.11c,513.0,,sco:SCO6051,GO:0051537;GO:0016020,2,,0,SCO6675,1,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO6052,,SCO6052,O69840,unreviewed,O69840_STRCO,Membrane protein,SCO6052 SC1B5.12c,465.0,,O69840,unreviewed,O69840_STRCO,Membrane protein,SCO6052 SC1B5.12c,465.0,,sco:SCO6052,,0,,0,"SCO3943,SCO6675,SCO7279",3,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO6053,,SCO6053,O69841,unreviewed,O69841_STRCO,Membrane protein,SCO6053 SC1B5.13c,262.0,,O69841,unreviewed,O69841_STRCO,Membrane protein,SCO6053 SC1B5.13c,262.0,,sco:SCO6053,GO:0016020,1,,0,"SCO3943,SCO3979,SCO7056",3,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO6014,,SCO6014,O69844,unreviewed,O69844_STRCO,Cationic amino acid transporter,SCO6014 SC1C3.02,503.0,,O69844,unreviewed,O69844_STRCO,Cationic amino acid transporter,SCO6014 SC1C3.02,503.0,,sco:SCO6014,GO:0022857;GO:0055085;GO:0016020,3,,0,"SCO0610,SCO0927,SCO2209,SCO6003,SCO7351",5,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO6015,,SCO6015,O69845,unreviewed,O69845_STRCO,NTP pyrophosphohydrolase,SCO6015 SC1C3.03c,125.0,,O69845,unreviewed,O69845_STRCO,NTP pyrophosphohydrolase,SCO6015 SC1C3.03c,125.0,,sco:SCO6015,,0,,0,"SCO4215,SCO7552",2,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO6018,,SCO6018,O69848,unreviewed,O69848_STRCO,Uncharacterized protein,SCO6018 SC1C3.06,341.0,,O69848,unreviewed,O69848_STRCO,Uncharacterized protein,SCO6018 SC1C3.06,341.0,,sco:SCO6018,,0,,0,"SCO5803,SCO7146",2,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO6019,,SCO6019,O69849,unreviewed,O69849_STRCO,Uncharacterized protein,SCO6019 SC1C3.07,373.0,,O69849,unreviewed,O69849_STRCO,Uncharacterized protein,SCO6019 SC1C3.07,373.0,,sco:SCO6019,,0,,0,"SCO2280,SCO3943,SCO5803,SCO7146,SCO7552",5,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO6020,,SCO6020,O69850,unreviewed,O69850_STRCO,Transcriptional regulator,SCO6020 SC1C3.08c,366.0,,O69850,unreviewed,O69850_STRCO,Transcriptional regulator,SCO6020 SC1C3.08c,366.0,,sco:SCO6020,,0,,0,"SCO0344,SCO0605,SCO1289,SCO2280,SCO3943,SCO4385,SCO5803,SCO7230",8,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO6024,,SCO6024,O69854,unreviewed,O69854_STRCO,Transferase,SCO6024 SC1C3.12,697.0,,O69854,unreviewed,O69854_STRCO,Transferase,SCO6024 SC1C3.12,697.0,,sco:SCO6024,,0,,0,"SCO0582,SCO1289,SCO2280,SCO4102,SCO4167,SCO5881",6,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO6025,,SCO6025,O69855,unreviewed,O69855_STRCO,PIG-L family deacetylase,SCO6025 SC1C3.13,655.0,,O69855,unreviewed,O69855_STRCO,PIG-L family deacetylase,SCO6025 SC1C3.13,655.0,,sco:SCO6025,,0,,0,"SCO0582,SCO1289,SCO2280,SCO4391,SCO7552,SCO7554",6,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO6026,,SCO6026,O69856,unreviewed,O69856_STRCO,Fatty acid oxidation complex alpha-subunit,SCO6026 SC1C3.14c,709.0,,O69856,unreviewed,O69856_STRCO,Fatty acid oxidation complex alpha-subunit,SCO6026 SC1C3.14c,709.0,,sco:SCO6026,,0,,0,"SCO0307,SCO3144",2,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO6027,,SCO6027,O69857,unreviewed,O69857_STRCO,Acetyl-coa acetyltransferase (Thiolase),SCO6027 SC1C3.15c,405.0,,O69857,unreviewed,O69857_STRCO,Acetyl-coa acetyltransferase (Thiolase),SCO6027 SC1C3.15c,405.0,,sco:SCO6027,GO:0016747;GO:0016746,2,"Fatty acid degradation - Streptomyces coelicolor (path:sco00071); Valine, leucine and isoleucine degradation - Streptomyces coelicolor (path:sco00280); Benzoate degradation - Streptomyces coelicolor (path:sco00362); alpha-Linolenic acid metabolism - Streptomyces coelicolor (path:sco00592); Pinene, camphor and geraniol degradation - Streptomyces coelicolor (path:sco00907); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of secondary metabolites - Streptomyces coelicolor (path:sco01110); Microbial metabolism in diverse environments - Streptomyces coelicolor (path:sco01120); Fatty acid metabolism - Streptomyces coelicolor (path:sco01212)",9,"SCO0307,SCO5170",2,False,,0,False,True,True,True,False,3,False,True,True,False,False,False,False,False,False,Amino Acid Metabolism; Secondary Metabolism
SCO6028,,SCO6028,O69858,unreviewed,O69858_STRCO,Ribonuclease,SCO6028 SC1C3.16c,394.0,,O69858,unreviewed,O69858_STRCO,Ribonuclease,SCO6028 SC1C3.16c,394.0,,sco:SCO6028,GO:0003676,1,,0,"SCO2869,SCO4118,SCO4167,SCO4454,SCO5170,SCO7562",6,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO6029,LIB#14:A4; LIB#14:B4,SCO6029,O69859,unreviewed,O69859_STRCO,Two-component regulator,SCO6029 SC1C3.17c,220.0,,O69859,unreviewed,O69859_STRCO,Two-component regulator,SCO6029 SC1C3.17c,220.0,,sco:SCO6029,GO:0006355,1,,0,"SCO0886,SCO0927,SCO4091,SCO5803",4,True,"SCO0432,SCO0546,SCO0956,SCO1297,SCO1298,SCO1316,SCO1317,SCO1318,SCO1319,SCO1333,SCO1670,SCO2436,SCO2446,SCO2718,SCO2813,SCO3460,SCO3521,SCO3562,SCO3888,SCO3940,SCO4441,SCO4738,SCO5204,SCO5585,SCO5856,SCO5999,SCO6478,SCO6479,SCO6618,SCO7266",30,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO6030,,SCO6030,O69860,unreviewed,O69860_STRCO,DUF3000 domain-containing protein,SCO6030 SC1C3.18c,238.0,,O69860,unreviewed,O69860_STRCO,DUF3000 domain-containing protein,SCO6030 SC1C3.18c,238.0,,sco:SCO6030,,0,,0,"SCO4091,SCO5803,SCO7497",3,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO6033,,SCO6033,O69863,unreviewed,O69863_STRCO,DUF1479 family protein,SCO6033 SC1C3.21,364.0,,O69863,unreviewed,O69863_STRCO,DUF1479 family protein,SCO6033 SC1C3.21,364.0,,sco:SCO6033,,0,,0,"SCO0891,SCO1078",2,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO6034,,SCO6034,O69864,unreviewed,O69864_STRCO,Glycosyltransferase family 2 protein,SCO6034 SC1C3.22,442.0,,O69864,unreviewed,O69864_STRCO,Glycosyltransferase family 2 protein,SCO6034 SC1C3.22,442.0,,sco:SCO6034,,0,,0,"SCO1078,SCO3144,SCO5574",3,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO6036,,SCO6036,O69866,unreviewed,O69866_STRCO,N-acetyltransferase domain-containing protein,SCO6036 SC1C3.24,189.0,,O69866,unreviewed,O69866_STRCO,N-acetyltransferase domain-containing protein,SCO6036 SC1C3.24,189.0,,sco:SCO6036,GO:0016747,1,,0,,0,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO6037,,SCO6037,O69867,unreviewed,O69867_STRCO,Transmembrane transport protein,SCO6037 SC1C3.25,410.0,,O69867,unreviewed,O69867_STRCO,Transmembrane transport protein,SCO6037 SC1C3.25,410.0,,sco:SCO6037,GO:0022857;GO:0055085,2,,0,,0,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO6038,,SCO6038,O69868,unreviewed,O69868_STRCO,Integral membrane protein,SCO6038 SC1C3.26c,383.0,,O69868,unreviewed,O69868_STRCO,Integral membrane protein,SCO6038 SC1C3.26c,383.0,,sco:SCO6038,GO:0004252;GO:0016020,2,,0,"SCO2280,SCO4167,SCO7552",3,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO6039,,SCO6039,O69869,unreviewed,O69869_STRCO,Flavoprotein oxidoreductase,SCO6039 SC1C3.27c,465.0,,O69869,unreviewed,O69869_STRCO,Flavoprotein oxidoreductase,SCO6039 SC1C3.27c,465.0,,sco:SCO6039,,0,,0,"SCO3201,SCO4167,SCO5574,SCO7140",4,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO6040,,SCO6040,O69870,unreviewed,O69870_STRCO,Lipoprotein,SCO6040 SC1C3.28c,327.0,,O69870,unreviewed,O69870_STRCO,Lipoprotein,SCO6040 SC1C3.28c,327.0,,sco:SCO6040,,0,,0,"SCO2192,SCO4421,SCO5574",3,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO5588,,SCO5588,O69876,unreviewed,O69876_STRCO,Lipoprotein,SCO5588 SC2E1.05c,205.0,,O69876,unreviewed,O69876_STRCO,Lipoprotein,SCO5588 SC2E1.05c,205.0,,sco:SCO5588,,0,,0,SCO6565,1,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO5589,,SCO5589,O69877,unreviewed,O69877_STRCO,SAM-dependent methyltransferase,SCO5589 SC2E1.06c,295.0,,O69877,unreviewed,O69877_STRCO,SAM-dependent methyltransferase,SCO5589 SC2E1.06c,295.0,,sco:SCO5589,,0,,0,"SCO2792,SCO3144,SCO6675",3,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO5590,,SCO5590,O69878,unreviewed,O69878_STRCO,Uncharacterized protein,SCO5590 SC2E1.07,198.0,,O69878,unreviewed,O69878_STRCO,Uncharacterized protein,SCO5590 SC2E1.07,198.0,,sco:SCO5590,,0,,0,"SCO2192,SCO3699,SCO4977,SCO5942",4,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO5600,,SCO5600,O69888,unreviewed,O69888_STRCO,Nudix hydrolase domain-containing protein,SCO5600 SC2E1.17,172.0,,O69888,unreviewed,O69888_STRCO,Nudix hydrolase domain-containing protein,SCO5600 SC2E1.17,172.0,,sco:SCO5600,GO:0016787,1,,0,"SCO2875,SCO7624",2,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO5601,,SCO5601,O69889,unreviewed,O69889_STRCO,DUF2469 domain-containing protein,SCO5601 SC2E1.18,102.0,,O69889,unreviewed,O69889_STRCO,DUF2469 domain-containing protein,SCO5601 SC2E1.18,102.0,,sco:SCO5601,,0,,0,"SCO1430,SCO2209,SCO2875",3,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO5602,,SCO5602,O69890,reviewed,Y5602_STRCO,UPF0102 protein SCO5602,SCO5602 SC2E1.19,130.0,,O69890,reviewed,Y5602_STRCO,UPF0102 protein SCO5602,SCO5602 SC2E1.19,130.0,,sco:SCO5602,GO:0003676,1,,0,"SCO2209,SCO2875,SCO4167,SCO5574",4,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO5603,,SCO5603,O69891,unreviewed,O69891_STRCO,AAA+ ATPase domain-containing protein,SCO5603 SC2E1.20,541.0,,O69891,unreviewed,O69891_STRCO,AAA+ ATPase domain-containing protein,SCO5603 SC2E1.20,541.0,,sco:SCO5603,GO:0016887,1,,0,"SCO4167,SCO4391,SCO5574",3,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO5604,,SCO5604,O69892,unreviewed,O69892_STRCO,DNA-protecting protein DprA,SCO5604 SC2E1.21,382.0,,O69892,unreviewed,O69892_STRCO,DNA-protecting protein DprA,SCO5604 SC2E1.21,382.0,,sco:SCO5604,GO:0009294,1,,0,"SCO2442,SCO5574,SCO5803",3,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO5605,,SCO5605,O69893,unreviewed,O69893_STRCO,Uncharacterized protein,SCO5605 SC2E1.22,103.0,,O69893,unreviewed,O69893_STRCO,Uncharacterized protein,SCO5605 SC2E1.22,103.0,,sco:SCO5605,,0,,0,"SCO2442,SCO7694",2,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO5606,,SCO5606,O69894,unreviewed,O69894_STRCO,Uncharacterized protein,SCO5606 SC2E1.23c,96.0,,O69894,unreviewed,O69894_STRCO,Uncharacterized protein,SCO5606 SC2E1.23c,96.0,,sco:SCO5606,,0,,0,"SCO4482,SCO7602",2,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO5607,LIB#13:G6; LIB#13:H6,SCO5607,O69895,unreviewed,O69895_STRCO,Transcriptional regulator,SCO5607 SC2E1.24,64.0,,O69895,unreviewed,O69895_STRCO,Transcriptional regulator,SCO5607 SC2E1.24,64.0,,sco:SCO5607,GO:0003700;GO:0006355,2,,0,"SCO4421,SCO4482,SCO5611,SCO7602",4,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO5608,,SCO5608,O69896,unreviewed,O69896_STRCO,Cyanobacterial TRADD-N associated 2 transmembrane domain-containing protein,SCO5608 SC2E1.25,233.0,,O69896,unreviewed,O69896_STRCO,Cyanobacterial TRADD-N associated 2 transmembrane domain-containing protein,SCO5608 SC2E1.25,233.0,,sco:SCO5608,,0,,0,"SCO0610,SCO3979,SCO4421,SCO5611,SCO5803,SCO6808,SCO6812",7,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO5609,,SCO5609,O69897,unreviewed,O69897_STRCO,Secreted protein,SCO5609 SC2E1.26c,65.0,,O69897,unreviewed,O69897_STRCO,Secreted protein,SCO5609 SC2E1.26c,65.0,,sco:SCO5609,,0,,0,,0,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO5610,,SCO5610,O69898,unreviewed,O69898_STRCO,Secreted protein,SCO5610 SC2E1.27c,120.0,,O69898,unreviewed,O69898_STRCO,Secreted protein,SCO5610 SC2E1.27c,120.0,,sco:SCO5610,,0,,0,"SCO0745,SCO2792,SCO2869,SCO6003,SCO6299,SCO7497,SCO7585",7,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO5611,LIB#13:A7; LIB#13:B7,SCO5611,O69899,unreviewed,O69899_STRCO,Transcriptional regulator,SCO5611 SC2E1.28,71.0,,O69899,unreviewed,O69899_STRCO,Transcriptional regulator,SCO5611 SC2E1.28,71.0,,sco:SCO5611,GO:0003677,1,,0,"SCO4167,SCO5611,SCO7719",3,True,"SCO0061,SCO0062,SCO0181,SCO0283,SCO0284,SCO0290,SCO0371,SCO0440,SCO0534,SCO0702,SCO0703,SCO0765,SCO0766,SCO0777,SCO0836,SCO0974,SCO1263,SCO1264,SCO1505,SCO1565,SCO1595,SCO1596,SCO1695,SCO1725,SCO1726,SCO1850,SCO1851,SCO1965,SCO1966,SCO2125,SCO2126,SCO2220,SCO2221,SCO2280,SCO2294,SCO2295,SCO2615,SCO2617,SCO2686,SCO2705,SCO2782,SCO2788,SCO2789,SCO2792,SCO3204,SCO3205,SCO3317,SCO3566,SCO3582,SCO3583,SCO3655,SCO3811,SCO3829,SCO3919,SCO3920,SCO3927,SCO3955,SCO4254,SCO4406,SCO4412,SCO4510,SCO4511,SCO4672,SCO4725,SCO4726,SCO4805,SCO4853,SCO4854,SCO4873,SCO4926,SCO4975,SCO5045,SCO5046,SCO5050,SCO5061,SCO5062,SCO5459,SCO5531,SCO5532,SCO5594,SCO5595,SCO5607,SCO5608,SCO5611,SCO5633,SCO5638,SCO5998,SCO6002,SCO6003,SCO6079,SCO6092,SCO6093,SCO6131,SCO6132,SCO6184,SCO6185,SCO6263,SCO6293,SCO6384,SCO6524,SCO6583,SCO6592,SCO6637,SCO6638,SCO6643,SCO6807,SCO6811,SCO6998,SCO7004,SCO7073,SCO7109,SCO7172,SCO7243,SCO7301,SCO7396,SCO7397,SCO7407,SCO7410,SCO7411,SCO7500,SCO7501,SCO7545,SCO7546,SCO7561,SCO7578,SCO7628,SCO7655,SCO7714,SCO7719,SCO7720,SCO7811,SCO7812",132,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO5612,,SCO5612,O69900,unreviewed,O69900_STRCO,ATP binding protein,SCO5612 SC2E1.29,756.0,,O69900,unreviewed,O69900_STRCO,ATP binding protein,SCO5612 SC2E1.29,756.0,,sco:SCO5612,,0,,0,"SCO0610,SCO0927,SCO2209,SCO4167,SCO4391,SCO4482,SCO5803,SCO5847,SCO7140",9,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO5613,,SCO5613,O69901,unreviewed,O69901_STRCO,Uncharacterized protein,SCO5613 SC2E1.30,183.0,,O69901,unreviewed,O69901_STRCO,Uncharacterized protein,SCO5613 SC2E1.30,183.0,,sco:SCO5613,,0,,0,"SCO6393,SCO7140,SCO7706",3,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO5614,LIB#13:C7; LIB#13:D7,SCO5614,O69902,unreviewed,O69902_STRCO,Transcriptional regulator,SCO5614 SC2E1.31,63.0,,O69902,unreviewed,O69902_STRCO,Transcriptional regulator,SCO5614 SC2E1.31,63.0,,sco:SCO5614,GO:0003677,1,,0,"SCO0927,SCO2792,SCO4482,SCO7279",4,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO5615,,SCO5615,O69903,unreviewed,O69903_STRCO,Uncharacterized protein,SCO5615 SC2E1.32,116.0,,O69903,unreviewed,O69903_STRCO,Uncharacterized protein,SCO5615 SC2E1.32,116.0,,sco:SCO5615,,0,,0,"SCO2209,SCO2792,SCO3914,SCO4450",4,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO5616,,SCO5616,O69904,unreviewed,O69904_STRCO,Helix-turn-helix domain-containing protein,SCO5616 SC2E1.33,162.0,,O69904,unreviewed,O69904_STRCO,Helix-turn-helix domain-containing protein,SCO5616 SC2E1.33,162.0,,sco:SCO5616,,0,,0,"SCO2209,SCO3804,SCO3914,SCO4450",4,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO5617,,SCO5617,O69905,unreviewed,O69905_STRCO,Uncharacterized protein,SCO5617 SC2E1.34,138.0,,O69905,unreviewed,O69905_STRCO,Uncharacterized protein,SCO5617 SC2E1.34,138.0,,sco:SCO5617,,0,,0,"SCO0927,SCO2209,SCO3804,SCO7056",4,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO5618,,SCO5618,O69906,unreviewed,O69906_STRCO,Integral membrane protein,SCO5618 SC2E1.35,147.0,,O69906,unreviewed,O69906_STRCO,Integral membrane protein,SCO5618 SC2E1.35,147.0,,sco:SCO5618,,0,,0,"SCO3173,SCO4450,SCO6733,SCO7554",4,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO5619,,SCO5619,O69907,unreviewed,O69907_STRCO,Uncharacterized protein,SCO5619 SC2E1.36,168.0,,O69907,unreviewed,O69907_STRCO,Uncharacterized protein,SCO5619 SC2E1.36,168.0,,sco:SCO5619,,0,,0,"SCO3632,SCO3722,SCO4167,SCO7351",4,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO5620,,SCO5620,O69908,unreviewed,O69908_STRCO,Recombinase,SCO5620 SC2E1.37,796.0,,O69908,unreviewed,O69908_STRCO,Recombinase,SCO5620 SC2E1.37,796.0,,sco:SCO5620,GO:0000150;GO:0003677;GO:0006310,3,,0,"SCO0640,SCO1289,SCO1703,SCO2209,SCO3201,SCO4167,SCO6358",7,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO5622,LIB#13:G7; LIB#13:H7,SCO5622,O69909,unreviewed,O69909_STRCO,Transcriptional regulator,SCO5622 SC2E1.39,185.0,,O69909,unreviewed,O69909_STRCO,Transcriptional regulator,SCO5622 SC2E1.39,185.0,,sco:SCO5622,GO:0003677,1,,0,,0,False,,0,False,True,True,False,False,2,False,False,False,False,False,False,False,False,False,
SCO5623,,SCO5623,O69910,unreviewed,O69910_STRCO,Peptidase M23 domain-containing protein,SCO5623 SC2E1.40c,226.0,,O69910,unreviewed,O69910_STRCO,Peptidase M23 domain-containing protein,SCO5623 SC2E1.40c,226.0,,sco:SCO5623,,0,,0,SCO4391,1,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO6382,,SCO6382,O69914,unreviewed,O69914_STRCO,Secreted protein,SCO6382 SC3C8.01,302.0,,O69914,unreviewed,O69914_STRCO,Secreted protein,SCO6382 SC3C8.01,302.0,,sco:SCO6382,,0,,0,"SCO0296,SCO1289,SCO2792,SCO3447,SCO4091,SCO4261,SCO4385,SCO4391,SCO4450,SCO5942,SCO7140,SCO7552",12,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
SCO6383,,SCO6383,O69915,unreviewed,O69915_STRCO,Integral membrane protein,SCO6383 SC3C8.02c,227.0,,O69915,unreviewed,O69915_STRCO,Integral membrane protein,SCO6383 SC3C8.02c,227.0,,sco:SCO6383,,0,,0,SCO6675,1,False,,0,False,True,False,False,False,1,False,False,False,False,False,False,False,False,False,
