"GeneID","Entry.x","Reviewed.x","Entry Name.x","Protein names.x","Gene_Names_Original.x","Length.x","Gene Names (synonym).x","Entry.y","Reviewed.y","Entry Name.y","Protein names.y","Gene_Names_Original.y","Length.y","Gene Names (synonym).y","KEGG_ID","GO_Terms","GO_Count","Metabolic_Pathways","Pathway_Count","Regulating_TFs","TF_Count","Is_TF","Regulates_Genes","Target_Count","Has_UniProt","Has_KEGG","Has_GO","Has_Pathway","Has_TF_Regulation","Annotation_Score","In_Carbon_Metabolism","In_Amino_Acid_Metabolism","In_Secondary_Metabolism","In_Actinorhodin","In_Prodigiosin","In_Calcium_Dependent_Antibiotic","In_Coelimycin_P1","In_Methylenomycin","In_Desferrioxamine","Functional_Class"
"SCO5166","Q9FBJ2","unreviewed","Q9FBJ2_STRCO","RNA helicase (EC 3.6.4.13)","SCO5166 SCP8.29c",879,"NA","Q9FBJ2","unreviewed","Q9FBJ2_STRCO","RNA helicase (EC 3.6.4.13)","SCO5166 SCP8.29c",879,"NA","sco:SCO5166",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO5152","Q9FBK6","unreviewed","Q9FBK6_STRCO","Iron-sulfur cluster carrier protein","SCO5152 SCP8.15c",377,"NA","Q9FBK6","unreviewed","Q9FBK6_STRCO","Iron-sulfur cluster carrier protein","SCO5152 SCP8.15c",377,"NA","sco:SCO5152","GO:0005524;GO:0051536;GO:0140663;GO:0016226",4,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO5150","Q9FBK8","reviewed","TATB_STRCO","Sec-independent protein translocase protein TatB","tatB SCO5150 SCP8.13",161,"NA","Q9FBK8","reviewed","TATB_STRCO","Sec-independent protein translocase protein TatB","tatB SCO5150 SCP8.13",161,"NA","sco:SCO5150","GO:0015031;GO:0008320;GO:0043953;GO:0016020",4,"Protein export - Streptomyces coelicolor (path:sco03060); Bacterial secretion system - Streptomyces coelicolor (path:sco03070)",2,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,TRUE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO5141","Q9FBL7","unreviewed","Q9FBL7_STRCO","Dihydropteroate synthase (DHPS) (EC 2.5.1.15) (Dihydropteroate pyrophosphorylase)","folP SCO5141 SCP8.04c",294,"NA","Q9FBL7","unreviewed","Q9FBL7_STRCO","Dihydropteroate synthase (DHPS) (EC 2.5.1.15) (Dihydropteroate pyrophosphorylase)","folP SCO5141 SCP8.04c",294,"NA","sco:SCO5141","GO:0004156;GO:0009396;GO:0042558",3,"Folate biosynthesis - Streptomyces coelicolor (path:sco00790); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of cofactors - Streptomyces coelicolor (path:sco01240)",3,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,TRUE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO5140","Q9FBL8","unreviewed","Q9FBL8_STRCO","Cytokinin riboside 5'-monophosphate phosphoribohydrolase (EC 3.2.2.n1)","SCO5140 SCP8.03",252,"NA","Q9FBL8","unreviewed","Q9FBL8_STRCO","Cytokinin riboside 5'-monophosphate phosphoribohydrolase (EC 3.2.2.n1)","SCO5140 SCP8.03",252,"NA","sco:SCO5140","GO:0016787;GO:0009691",2,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO5139","Q9FBL9","unreviewed","Q9FBL9_STRCO","Succinyl-diaminopimelate desuccinylase (EC 3.5.1.18)","dapE SCO5139 SCP8.02",359,"NA","Q9FBL9","unreviewed","Q9FBL9_STRCO","Succinyl-diaminopimelate desuccinylase (EC 3.5.1.18)","dapE SCO5139 SCP8.02",359,"NA","sco:SCO5139","GO:0009014;GO:0009089",2,"Lysine biosynthesis - Streptomyces coelicolor (path:sco00300); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Microbial metabolism in diverse environments - Streptomyces coelicolor (path:sco01120); Biosynthesis of amino acids - Streptomyces coelicolor (path:sco01230)",4,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,TRUE,FALSE,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Amino Acid Metabolism"
"SCO5056","Q9FBM3","reviewed","EX7L_STRCO","Exodeoxyribonuclease 7 large subunit (EC 3.1.11.6) (Exodeoxyribonuclease VII large subunit) (Exonuclease VII large subunit)","xseA SCO5056 SCK7.29c",402,"NA","Q9FBM3","reviewed","EX7L_STRCO","Exodeoxyribonuclease 7 large subunit (EC 3.1.11.6) (Exodeoxyribonuclease VII large subunit) (Exonuclease VII large subunit)","xseA SCO5056 SCK7.29c",402,"NA","sco:SCO5056","GO:0003676;GO:0008855;GO:0006308;GO:0009318",4,"Mismatch repair - Streptomyces coelicolor (path:sco03430)",1,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,TRUE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO5055","Q9FBM4","reviewed","EX7S_STRCO","Exodeoxyribonuclease 7 small subunit (EC 3.1.11.6) (Exodeoxyribonuclease VII small subunit) (Exonuclease VII small subunit)","xseB SCO5055 SCK7.28c",88,"NA","Q9FBM4","reviewed","EX7S_STRCO","Exodeoxyribonuclease 7 small subunit (EC 3.1.11.6) (Exodeoxyribonuclease VII small subunit) (Exonuclease VII small subunit)","xseB SCO5055 SCK7.28c",88,"NA","sco:SCO5055","GO:0008855;GO:0006308;GO:0009318",3,"Mismatch repair - Streptomyces coelicolor (path:sco03430)",1,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,TRUE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO5047","Q9FBN2","unreviewed","Q9FBN2_STRCO","Fructose-1,6-bisphosphatase","SCO5047 SCK7.20c",343,"NA","Q9FBN2","unreviewed","Q9FBN2_STRCO","Fructose-1,6-bisphosphatase","SCO5047 SCK7.20c",343,"NA","sco:SCO5047","GO:0042132;GO:0006071;GO:0006094",3,"Glycolysis / Gluconeogenesis - Streptomyces coelicolor (path:sco00010); Pentose phosphate pathway - Streptomyces coelicolor (path:sco00030); Fructose and mannose metabolism - Streptomyces coelicolor (path:sco00051); Methane metabolism - Streptomyces coelicolor (path:sco00680); Carbon fixation by Calvin cycle - Streptomyces coelicolor (path:sco00710); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of secondary metabolites - Streptomyces coelicolor (path:sco01110); Microbial metabolism in diverse environments - Streptomyces coelicolor (path:sco01120); Carbon metabolism - Streptomyces coelicolor (path:sco01200)",9,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,TRUE,FALSE,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Carbon Metabolism; Secondary Metabolism"
"SCO5044","Q9FBN4","unreviewed","Q9FBN4_STRCO","Fumarate hydratase class I (EC 4.2.1.2)","fumB SCO5044 SCK7.17c",558,"NA","Q9FBN4","unreviewed","Q9FBN4_STRCO","Fumarate hydratase class I (EC 4.2.1.2)","fumB SCO5044 SCK7.17c",558,"NA","sco:SCO5044","GO:0016836;GO:0004333;GO:0006091;GO:0003824",4,"Citrate cycle (TCA cycle) - Streptomyces coelicolor (path:sco00020); Pyruvate metabolism - Streptomyces coelicolor (path:sco00620); Other carbon fixation pathways - Streptomyces coelicolor (path:sco00720); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of secondary metabolites - Streptomyces coelicolor (path:sco01110); Microbial metabolism in diverse environments - Streptomyces coelicolor (path:sco01120); Carbon metabolism - Streptomyces coelicolor (path:sco01200)",7,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,TRUE,FALSE,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Carbon Metabolism; Secondary Metabolism"
"SCO5039","Q9FBN9","unreviewed","Q9FBN9_STRCO","peptidoglycan glycosyltransferase (EC 2.4.99.28)","SCO5039 SCK7.12",716,"NA","Q9FBN9","unreviewed","Q9FBN9_STRCO","peptidoglycan glycosyltransferase (EC 2.4.99.28)","SCO5039 SCK7.12",716,"NA","sco:SCO5039",NA,0,"Peptidoglycan biosynthesis - Streptomyces coelicolor (path:sco00550); Metabolic pathways - Streptomyces coelicolor (path:sco01100); beta-Lactam resistance - Streptomyces coelicolor (path:sco01501)",3,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,TRUE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO5032","Q9FBP5","unreviewed","Q9FBP5_STRCO","Alkyl hydroperoxide reductase","ahpC SCO5032 SCK7.05c",184,"NA","Q9FBP5","unreviewed","Q9FBP5_STRCO","Alkyl hydroperoxide reductase","ahpC SCO5032 SCK7.05c",184,"NA","sco:SCO5032","GO:0016209;GO:0016491",2,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO5282","Q9FBR3","unreviewed","Q9FBR3_STRCO","histidine kinase (EC 2.7.13.3)","SCO5282 SCCB12.06c",375,"NA","Q9FBR3","unreviewed","Q9FBR3_STRCO","histidine kinase (EC 2.7.13.3)","SCO5282 SCCB12.06c",375,"NA","sco:SCO5282","GO:0016772;GO:0016310",2,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO5281","Q9FBR4","unreviewed","Q9FBR4_STRCO","2-oxoglutarate dehydrogenase","SCO5281 SCCB12.05c",1272,"NA","Q9FBR4","unreviewed","Q9FBR4_STRCO","2-oxoglutarate dehydrogenase","SCO5281 SCCB12.05c",1272,"NA","sco:SCO5281","GO:0016624;GO:0030976",2,"Citrate cycle (TCA cycle) - Streptomyces coelicolor (path:sco00020); Glyoxylate and dicarboxylate metabolism - Streptomyces coelicolor (path:sco00630); Lipoic acid metabolism - Streptomyces coelicolor (path:sco00785); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of secondary metabolites - Streptomyces coelicolor (path:sco01110); Microbial metabolism in diverse environments - Streptomyces coelicolor (path:sco01120); Carbon metabolism - Streptomyces coelicolor (path:sco01200); 2-Oxocarboxylic acid metabolism - Streptomyces coelicolor (path:sco01210)",8,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,TRUE,FALSE,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Carbon Metabolism; Secondary Metabolism"
"SCO7813","Q9FBX1","reviewed","Y7813_STRCO","Putative S-adenosyl-L-methionine-dependent methyltransferase SCO7813 (EC 2.1.1.-)","SCO7813 SC8E7.10",283,"NA","Q9FBX1","reviewed","Y7813_STRCO","Putative S-adenosyl-L-methionine-dependent methyltransferase SCO7813 (EC 2.1.1.-)","SCO7813 SC8E7.10",283,"NA","sco:SCO7813","GO:0008168;GO:0032259",2,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO7193","Q9FBY9","unreviewed","Q9FBY9_STRCO","Dyp-type peroxidase","SCO7193 SC8A11.21",316,"NA","Q9FBY9","unreviewed","Q9FBY9_STRCO","Dyp-type peroxidase","SCO7193 SC8A11.21",316,"NA","sco:SCO7193","GO:0004601;GO:0020037",2,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO7188","Q9FBZ4","unreviewed","Q9FBZ4_STRCO","C5a peptidase (EC 3.4.21.110) (SCP)","SCO7188 SC8A11.16c",1239,"NA","Q9FBZ4","unreviewed","Q9FBZ4_STRCO","C5a peptidase (EC 3.4.21.110) (SCP)","SCO7188 SC8A11.16c",1239,"NA","sco:SCO7188",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO7181","Q9FC01","unreviewed","Q9FC01_STRCO","Branched amino acid transport system ATP-binding protein","SCO7181 SC8A11.09",261,"NA","Q9FC01","unreviewed","Q9FC01_STRCO","Branched amino acid transport system ATP-binding protein","SCO7181 SC8A11.09",261,"NA","sco:SCO7181","GO:0005524;GO:0016887",2,"ABC transporters - Streptomyces coelicolor (path:sco02010); Quorum sensing - Streptomyces coelicolor (path:sco02024)",2,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,TRUE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA
"SCO7179","Q9FC03","unreviewed","Q9FC03_STRCO","N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)","SCO7179 SC8A11.07c",642,"NA","Q9FC03","unreviewed","Q9FC03_STRCO","N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)","SCO7179 SC8A11.07c",642,"NA","sco:SCO7179","GO:0008745;GO:0009253",2,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA
"SCO7040","Q9FC43","unreviewed","Q9FC43_STRCO","Glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.-)","gap2 SCO7040 SC4G1.06c",481,"NA","Q9FC43","unreviewed","Q9FC43_STRCO","Glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.-)","gap2 SCO7040 SC4G1.06c",481,"NA","sco:SCO7040","GO:0016620;GO:0050661;GO:0051287;GO:0006006",4,"Glycolysis / Gluconeogenesis - Streptomyces coelicolor (path:sco00010); Carbon fixation by Calvin cycle - Streptomyces coelicolor (path:sco00710); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of secondary metabolites - Streptomyces coelicolor (path:sco01110); Microbial metabolism in diverse environments - Streptomyces coelicolor (path:sco01120); Carbon metabolism - Streptomyces coelicolor (path:sco01200); Biosynthesis of amino acids - Streptomyces coelicolor (path:sco01230)",7,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,TRUE,FALSE,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Carbon Metabolism; Secondary Metabolism"
"SCO7124","Q9FC62","unreviewed","Q9FC62_STRCO","Pyruvate dehydrogenase E1 component (EC 1.2.4.1)","aceE3 SCO7124 SC4B10.25c",895,"NA","Q9FC62","unreviewed","Q9FC62_STRCO","Pyruvate dehydrogenase E1 component (EC 1.2.4.1)","aceE3 SCO7124 SC4B10.25c",895,"NA","sco:SCO7124","GO:0016491",1,"Glycolysis / Gluconeogenesis - Streptomyces coelicolor (path:sco00010); Citrate cycle (TCA cycle) - Streptomyces coelicolor (path:sco00020); Pyruvate metabolism - Streptomyces coelicolor (path:sco00620); Lipoic acid metabolism - Streptomyces coelicolor (path:sco00785); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of secondary metabolites - Streptomyces coelicolor (path:sco01110); Microbial metabolism in diverse environments - Streptomyces coelicolor (path:sco01120); Carbon metabolism - Streptomyces coelicolor (path:sco01200); 2-Oxocarboxylic acid metabolism - Streptomyces coelicolor (path:sco01210)",9,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,TRUE,FALSE,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Carbon Metabolism; Secondary Metabolism"
"SCO7123","Q9FC63","unreviewed","Q9FC63_STRCO","Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.-)","SCO7123 SC4B10.24c",417,"NA","Q9FC63","unreviewed","Q9FC63_STRCO","Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.-)","SCO7123 SC4B10.24c",417,"NA","sco:SCO7123",NA,0,"Citrate cycle (TCA cycle) - Streptomyces coelicolor (path:sco00020); Lysine degradation - Streptomyces coelicolor (path:sco00310); Tryptophan metabolism - Streptomyces coelicolor (path:sco00380); Lipoic acid metabolism - Streptomyces coelicolor (path:sco00785); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of secondary metabolites - Streptomyces coelicolor (path:sco01110); Microbial metabolism in diverse environments - Streptomyces coelicolor (path:sco01120); Carbon metabolism - Streptomyces coelicolor (path:sco01200); 2-Oxocarboxylic acid metabolism - Streptomyces coelicolor (path:sco01210)",9,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,TRUE,FALSE,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Carbon Metabolism; Amino Acid Metabolism; Secondary Metabolism"
"SCO7120","Q9FC66","unreviewed","Q9FC66_STRCO","Cytochrome bc1 complex cytochrome b subunit (EC 7.1.1.8) (Cytochrome bc1 reductase complex subunit QcrB)","qrcB2 SCO7120 SC4B10.21",539,"NA","Q9FC66","unreviewed","Q9FC66_STRCO","Cytochrome bc1 complex cytochrome b subunit (EC 7.1.1.8) (Cytochrome bc1 reductase complex subunit QcrB)","qrcB2 SCO7120 SC4B10.21",539,"NA","sco:SCO7120","GO:0009055;GO:0016491;GO:0016020",3,"Oxidative phosphorylation - Streptomyces coelicolor (path:sco00190); Metabolic pathways - Streptomyces coelicolor (path:sco01100)",2,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,TRUE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO7110","Q9FC76","unreviewed","Q9FC76_STRCO","Ferredoxin","fdxA SCO7110 SC4B10.11",129,"NA","Q9FC76","unreviewed","Q9FC76_STRCO","Ferredoxin","fdxA SCO7110 SC4B10.11",129,"NA","sco:SCO7110","GO:0009055",1,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO7106","Q9FC80","unreviewed","Q9FC80_STRCO","Transcriptional regulator WhiB","whiB SCO7106 SC4B10.07",88,"NA","Q9FC80","unreviewed","Q9FC80_STRCO","Transcriptional regulator WhiB","whiB SCO7106 SC4B10.07",88,"NA","sco:SCO7106",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO1223","Q9FC90","unreviewed","Q9FC90_STRCO","ornithine aminotransferase (EC 2.6.1.13) (Ornithine--oxo-acid aminotransferase)","rocD SCO1223 2SCG58.23",407,"NA","Q9FC90","unreviewed","Q9FC90_STRCO","ornithine aminotransferase (EC 2.6.1.13) (Ornithine--oxo-acid aminotransferase)","rocD SCO1223 2SCG58.23",407,"NA","sco:SCO1223","GO:0008483;GO:0030170;GO:0004587",3,"Arginine and proline metabolism - Streptomyces coelicolor (path:sco00330); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of secondary metabolites - Streptomyces coelicolor (path:sco01110)",3,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,TRUE,FALSE,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Amino Acid Metabolism; Secondary Metabolism"
"SCO1243","Q9FCC4","unreviewed","Q9FCC4_STRCO","8-amino-7-oxononanoate synthase (EC 2.3.1.47) (7-keto-8-amino-pelargonic acid synthase) (8-amino-7-ketopelargonate synthase)","bioF SCO1243 2SCG1.18c",375,"NA","Q9FCC4","unreviewed","Q9FCC4_STRCO","8-amino-7-oxononanoate synthase (EC 2.3.1.47) (7-keto-8-amino-pelargonic acid synthase) (8-amino-7-ketopelargonate synthase)","bioF SCO1243 2SCG1.18c",375,"NA","sco:SCO1243","GO:0030170;GO:0009058;GO:0016740",3,"Biotin metabolism - Streptomyces coelicolor (path:sco00780); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Biosynthesis of cofactors - Streptomyces coelicolor (path:sco01240)",3,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,TRUE,FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO1241","Q9FCC6","unreviewed","Q9FCC6_STRCO","non-specific serine/threonine protein kinase (EC 2.7.11.1)","SCO1241 2SCG1.16c",170,"NA","Q9FCC6","unreviewed","Q9FCC6_STRCO","non-specific serine/threonine protein kinase (EC 2.7.11.1)","SCO1241 2SCG1.16c",170,"NA","sco:SCO1241",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO1236","Q9FCD1","reviewed","URE3_STRCO","Urease subunit gamma (EC 3.5.1.5) (Urea amidohydrolase subunit gamma)","ureA SCO1236 2SCG1.11c",100,"NA","Q9FCD1","reviewed","URE3_STRCO","Urease subunit gamma (EC 3.5.1.5) (Urea amidohydrolase subunit gamma)","ureA SCO1236 2SCG1.11c",100,"NA","sco:SCO1236","GO:0016151;GO:0043419;GO:0009039;GO:0019627",4,"Arginine biosynthesis - Streptomyces coelicolor (path:sco00220); Purine metabolism - Streptomyces coelicolor (path:sco00230); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Microbial metabolism in diverse environments - Streptomyces coelicolor (path:sco01120)",4,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,TRUE,FALSE,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Amino Acid Metabolism"
"SCO1235","Q9FCD2","reviewed","URE2_STRCO","Urease subunit beta (EC 3.5.1.5) (Urea amidohydrolase subunit beta)","ureB SCO1235 2SCG1.10c",103,"NA","Q9FCD2","reviewed","URE2_STRCO","Urease subunit beta (EC 3.5.1.5) (Urea amidohydrolase subunit beta)","ureB SCO1235 2SCG1.10c",103,"NA","sco:SCO1235","GO:0043419;GO:0035550",2,"Arginine biosynthesis - Streptomyces coelicolor (path:sco00220); Purine metabolism - Streptomyces coelicolor (path:sco00230); Metabolic pathways - Streptomyces coelicolor (path:sco01100); Microbial metabolism in diverse environments - Streptomyces coelicolor (path:sco01120)",4,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,TRUE,FALSE,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Amino Acid Metabolism"
"SCO1233","Q9FCD4","unreviewed","Q9FCD4_STRCO","Urease accessory protein UreF","ureF SCO1233 2SCG1.08c",224,"NA","Q9FCD4","unreviewed","Q9FCD4_STRCO","Urease accessory protein UreF","ureF SCO1233 2SCG1.08c",224,"NA","sco:SCO1233","GO:0016151",1,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO1232","Q9FCD5","reviewed","UREG_STRCO","Urease accessory protein UreG","ureG SCO1232 2SCG1.07c",225,"NA","Q9FCD5","reviewed","UREG_STRCO","Urease accessory protein UreG","ureG SCO1232 2SCG1.07c",225,"NA","sco:SCO1232","GO:0003924;GO:0016151;GO:0043419",3,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO1231","Q9FCD6","reviewed","URED_STRCO","Urease accessory protein UreD","ureD SCO1231 2SCG1.06c",254,"NA","Q9FCD6","reviewed","URED_STRCO","Urease accessory protein UreD","ureD SCO1231 2SCG1.06c",254,"NA","sco:SCO1231","GO:0016151",1,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO1230","Q9FCD7","reviewed","TAP_STRCO","Tripeptidyl aminopeptidase (Tap) (EC 3.4.14.-)","tap SCO1230 2SCG1.05c",541,"NA","Q9FCD7","reviewed","TAP_STRCO","Tripeptidyl aminopeptidase (Tap) (EC 3.4.14.-)","tap SCO1230 2SCG1.05c",541,"NA","sco:SCO1230",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO4214","Q9FCF6","unreviewed","Q9FCF6_STRCO","non-specific serine/threonine protein kinase (EC 2.7.11.1)","SCO4214 2SCD46.28c",146,"NA","Q9FCF6","unreviewed","Q9FCF6_STRCO","non-specific serine/threonine protein kinase (EC 2.7.11.1)","SCO4214 2SCD46.28c",146,"NA","sco:SCO4214",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO4213","Q9FCF7","unreviewed","Q9FCF7_STRCO","Restriction endonuclease type IV Mrr domain-containing protein","SCO4213 2SCD46.27",544,"NA","Q9FCF7","unreviewed","Q9FCF7_STRCO","Restriction endonuclease type IV Mrr domain-containing protein","SCO4213 2SCD46.27",544,"NA","sco:SCO4213","GO:0003677;GO:0004519;GO:0009307",3,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO4202","Q9FCG7","unreviewed","Q9FCG7_STRCO","NLP/P60-family secreted protein","SCO4202 2SCD46.16c",386,"NA","Q9FCG7","unreviewed","Q9FCG7_STRCO","NLP/P60-family secreted protein","SCO4202 2SCD46.16c",386,"NA","sco:SCO4202",NA,0,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
"SCO5204","Q9FCI4","reviewed","Y5204_STRCO","UPF0182 protein SCO5204","SCO5204 2SC3B6.28 SC7E4.01",1000,"NA","Q9FCI4","reviewed","Y5204_STRCO","UPF0182 protein SCO5204","SCO5204 2SC3B6.28 SC7E4.01",1000,"NA","sco:SCO5204","GO:0016020",1,NA,0,NA,0,FALSE,NA,0,FALSE,TRUE,TRUE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
